,T_ext,T_ext1,T_ext2
690,-10.6,-8.057423221,-9.531495033
691,-11.1,-8.10645971,-9.877265221
692,-11.7,-8.182102051,-10.28220528
693,-12.2,-8.274878911,-10.66614836
694,-12.8,-8.383592343,-11.09358222
695,-13.3,-8.50709533,-11.49550978
696,-13.9,-8.64467861,-11.9382759
697,-16.1,-8.802304036,-13.06935452
698,-16.7,-8.98296269,-13.7336404
699,-17.2,-9.193592779,-14.26905626
700,-17.2,-9.426941305,-14.55299757
701,-17.2,-9.669422616,-14.75622803
702,-15.6,-9.89904583,-14.24333072
703,-15,-10.10360999,-13.92682273
704,-14.4,-10.27038246,-13.61106456
705,-13.3,-10.393285,-13.06610297
706,-11.1,-10.46836855,-11.97681608
707,-10.6,-10.49439068,-11.41743909
708,-9.4,-10.465951,-10.66471122
709,-8.9,-10.39275359,-10.15300973
710,-8.3,-10.28479048,-9.653357215
711,-7.2,-10.14979103,-8.950903417
712,-7.2,-9.996670608,-8.652420515
713,-6.1,-9.825824908,-7.993984356
714,-6.1,-9.644457892,-7.71102482
715,-7.2,-9.462219365,-7.985091063
716,-6.7,-9.286838491,-7.764985936
717,-5.6,-9.124489209,-7.192799555
718,-6.1,-8.973464743,-7.182860903
719,-7.2,-8.83149336,-7.564626039
720,-7.8,-8.707136784,-7.87547792
721,-7.2,-8.607357431,-7.699437861
722,-6.7,-8.528959713,-7.440376106
723,-6.7,-8.45976671,-7.347044115
724,-6.7,-8.391147324,-7.288097591
725,-6.7,-8.32294796,-7.243092417
726,-6.1,-8.254636994,-6.953496304
727,-5.6,-8.184030412,-6.637393305
728,-5,-8.105048351,-6.256822014
729,-3.9,-8.010532782,-5.637350499
730,-3.3,-7.89707969,-5.148230819
731,-2.2,-7.759508026,-4.464193782
732,-1.7,-7.598754353,-3.970934349
733,-1.1,-7.418118574,-3.473759528
734,-1.1,-7.221733591,-3.229711045
735,-1.7,-7.020393353,-3.311164685
736,-1.7,-6.826180682,-3.250501309
737,-1.7,-6.648073606,-3.177525358
738,-2.2,-6.489606253,-3.318223176
739,-1.7,-6.346949939,-3.105105001
740,-1.7,-6.218890509,-3.0171802
741,-1.1,-6.09743331,-2.700636419
742,-2.6,-5.985466552,-3.204509178
743,-4.2,-5.891339886,-3.977570374
744,-5.8,-5.832767244,-4.87786608
745,-7.3,-5.830049797,-5.81747745
746,-8.9,-5.887786227,-6.845911311
747,-10.5,-6.004196173,-7.926369059
748,-12.2,-6.178144142,-9.088891754
749,-13.3,-6.40320036,-10.0441248
750,-13.3,-6.66692729,-10.49673472
751,-13.9,-6.955929521,-11.05617281
752,-13.9,-7.250430558,-11.36485335
753,-12.2,-7.532711235,-10.87776815
754,-10.6,-7.78513423,-10.17915765
755,-8.9,-7.98400741,-9.311490109
756,-7.8,-8.114891538,-8.596010502
757,-6.7,-8.175855488,-7.881684483
758,-6.1,-8.17669879,-7.359325313
759,-5.6,-8.130308009,-6.919338605
760,-5,-8.04974584,-6.460953146
761,-6.1,-7.951931283,-6.714476547
762,-8.3,-7.858493995,-7.636877419
763,-11.1,-7.800690874,-9.052698188
764,-11.7,-7.801891851,-9.755111354
765,-13.3,-7.875232192,-10.74182599
766,-13.9,-8.007902978,-11.38710844
767,-13.9,-8.183430302,-11.70377374
768,-13.9,-8.383815875,-11.9184047
769,-13.3,-8.587917735,-11.82916845
770,-14.4,-8.786941388,-12.3503426
771,-13.9,-8.972401181,-12.34755721
772,-15,-9.153031958,-12.8894265
773,-14.4,-9.326960068,-12.85127815
774,-15.6,-9.501174168,-13.42492872
775,-13.9,-9.666257232,-12.92965101
776,-13.3,-9.818421358,-12.61131133
777,-10.6,-9.934110132,-11.40233393
778,-7.2,-9.989077735,-9.618526922
779,-6.7,-9.970617082,-8.814187125
780,-4.4,-9.86705137,-7.457452408
781,-2.2,-9.688528277,-5.996530943
782,-1.1,-9.441050202,-4.931448928
783,-0.6,-9.13716576,-4.203577163
784,-0.6,-8.800393424,-3.789562832
785,-1.7,-8.458671768,-3.950862566
786,-2.2,-8.135520638,-4.057331242
787,-2.8,-7.850185847,-4.2437217
788,-2.8,-7.607610144,-4.227659252
789,-2.2,-7.400728322,-3.923142505
790,-1.7,-7.217108487,-3.578972489
791,-1.7,-7.044882978,-3.419217005
792,-1.7,-6.878869269,-3.305124003
793,-2.2,-6.721051004,-3.423343907
794,-1.7,-6.572641681,-3.196179562
795,-1.7,-6.436410405,-3.098557294
796,-1.7,-6.308928521,-3.02737769
797,-2.2,-6.190486749,-3.178426789
798,-2.2,-6.082486451,-3.188314551
799,-1.7,-5.984777794,-2.964026818
800,-1.7,-5.894986422,-2.882357917
801,-2.2,-5.809888649,-3.038937099
802,-2.2,-5.73037983,-3.057554784
803,-2.2,-5.658914699,-3.053059834
804,-1.7,-5.594288509,-2.831501755
805,-2.2,-5.534839093,-2.966973939
806,-1.7,-5.474538113,-2.771828732
807,-1.7,-5.413422938,-2.707012386
808,-1.1,-5.349198991,-2.41407569
809,-0.6,-5.280663716,-2.098269103
810,-1.1,-5.206243751,-2.18210721
811,-1.1,-5.125827273,-2.162865863
812,-1.1,-5.044102917,-2.134193078
813,-1.1,-4.966483289,-2.106087472
814,-1.1,-4.894522415,-2.079749163
815,-1.1,-4.828925935,-2.055271696
816,-1.1,-4.766206686,-2.03257608
817,-1.7,-4.708668817,-2.264187189
818,-1.7,-4.658263355,-2.318686988
819,-1.7,-4.617311011,-2.339183176
820,-1.7,-4.583911516,-2.347798711
821,-1.7,-4.554724752,-2.350735032
822,-1.7,-4.527942304,-2.350607737
823,-1.7,-4.502146993,-2.348702806
824,-1.7,-4.476797646,-2.345706387
825,-1.7,-4.451696713,-2.342000963
826,-1.1,-4.423511654,-2.085180258
827,-1.1,-4.391788465,-2.006619869
828,-0.6,-4.351165567,-1.752596591
829,-0.6,-4.302558623,-1.660280611
830,-1.1,-4.249556239,-1.814523366
831,-2.2,-4.200698235,-2.297885736
832,-3.3,-4.169251004,-2.895713776
833,-5,-4.172225788,-3.811426175
834,-5.6,-4.214694789,-4.383013856
835,-6.7,-4.301959645,-5.102177545
836,-6.1,-4.419212154,-5.149240911
837,-7.2,-4.5595251,-5.729268862
838,-8.3,-4.713333236,-6.430391892
839,-10,-4.886261467,-7.438668937
840,-11.1,-5.085867486,-8.302470519
841,-11.7,-5.316199795,-8.944940949
842,-12.8,-5.575339416,-9.742267727
843,-14.4,-5.858682914,-10.78845993
844,-16.1,-6.167435964,-11.95857744
845,-16.7,-6.503603976,-12.72459114
846,-15.6,-6.857236121,-12.67848348
847,-15.6,-7.212394827,-12.84461734
848,-16.1,-7.551181468,-13.22435202
849,-14.4,-7.858494955,-12.72331949
850,-14.4,-8.134329716,-12.68254777
851,-13.3,-8.366863098,-12.25321458
852,-12.8,-8.556415106,-11.95941268
853,-12.2,-8.703928714,-11.63116938
854,-12.2,-8.815129538,-11.53435049
855,-12.8,-8.901116587,-11.74610613
856,-12.8,-8.973400722,-11.80193096
857,-13.9,-9.047823278,-12.29699691
858,-15,-9.134362684,-12.92096643
859,-17.8,-9.251661176,-14.32856791
860,-17.8,-9.406561256,-14.81216018
861,-18.3,-9.606666568,-15.30389763
862,-16.7,-9.82873015,-14.89150431
863,-18.3,-10.05849671,-15.55525071
864,-19.4,-10.28302011,-16.26154369
865,-19.4,-10.5089057,-16.55648808
866,-19.4,-10.74305695,-16.75249082
867,-21.1,-10.98558878,-17.61995154
868,-21.1,-11.23162737,-17.95488203
869,-21.7,-11.48787526,-18.42434704
870,-21.1,-11.74735127,-18.41224702
871,-21.1,-12.00248088,-18.51390238
872,-21.1,-12.24390534,-18.61793663
873,-18.3,-12.45622501,-17.5347501
874,-15.6,-12.6235224,-16.13956064
875,-13.9,-12.72053482,-14.98928979
876,-12.2,-12.73191391,-13.84222993
877,-10.6,-12.66225131,-12.71169133
878,-9.4,-12.5242246,-11.73285997
879,-10,-12.33764403,-11.53966469
880,-10.6,-12.12639761,-11.57267959
881,-12.2,-11.92424523,-12.13950545
882,-13.9,-11.75953432,-12.94251029
883,-15.6,-11.65377406,-13.87184169
884,-16.1,-11.61412947,-14.38239186
885,-19.4,-11.64775096,-15.98924699
886,-18.3,-11.73884772,-16.06389182
887,-19.4,-11.88501543,-16.69483499
888,-21.1,-12.06867478,-17.68489923
889,-20,-12.27197846,-17.61435929
890,-20.6,-12.49282455,-17.98118517
891,-20,-12.71184764,-17.91866261
892,-20,-12.91970946,-17.98664549
893,-20,-13.11116272,-18.06488172
894,-19.4,-13.28303201,-17.88657617
895,-21.7,-13.44647433,-18.84933313
896,-20,-13.59808346,-18.44091165
897,-17.2,-13.73735727,-17.23161231
898,-14.4,-13.83682726,-15.72855549
899,-12.8,-13.86446386,-14.56089596
900,-10,-13.80199065,-12.9188115
901,-9.4,-13.658521,-12.04388264
902,-8.9,-13.44781513,-11.38550844
903,-8.9,-13.19626855,-11.01946446
904,-9.4,-12.93153748,-10.96773749
905,-11.1,-12.6815135,-11.53982866
906,-12.8,-12.47075525,-12.32921907
907,-13.3,-12.31379146,-12.73851123
908,-12.2,-12.20891906,-12.41319799
909,-11.7,-12.14022514,-12.13191823
910,-11.7,-12.08353973,-12.03383754
911,-11.1,-12.02356669,-11.72156336
912,-10.6,-11.95679607,-11.39277685
913,-10.6,-11.8821237,-11.25683501
914,-10.6,-11.80033253,-11.16910431
915,-10.6,-11.71634652,-11.10313981
916,-10.6,-11.63493731,-11.05002167
917,-10.6,-11.55969627,-11.00550323
918,-10.6,-11.49092885,-10.96726681
919,-10.6,-11.42715335,-10.93394674
920,-11.1,-11.37201155,-11.11516735
921,-10.6,-11.32437578,-10.9403772
922,-9.4,-11.2778162,-10.38261904
923,-7.8,-11.22015895,-9.529478661
924,-6.7,-11.13510688,-8.767608318
925,-5.6,-11.01111749,-7.994583364
926,-5,-10.8492808,-7.412312204
927,-4.4,-10.65635601,-6.872841737
928,-3.9,-10.44177631,-6.390706413
929,-4.4,-10.21800844,-6.348153218
930,-5,-9.997569023,-6.479771155
931,-5.6,-9.795490411,-6.692868034
932,-5,-9.61805848,-6.452500801
933,-5.6,-9.467259051,-6.606653569
934,-5.6,-9.335757446,-6.607698406
935,-5,-9.217571328,-6.331650117
936,-5,-9.109960255,-6.228614875
937,-5,-9.005055539,-6.16005843
938,-4.4,-8.899379807,-5.85282184
939,-3.9,-8.792168005,-5.521926397
940,-3.9,-8.680948634,-5.380914781
941,-4.4,-8.567318492,-5.497275358
942,-3.9,-8.453645367,-5.27541382
943,-3.9,-8.344680704,-5.185548504
944,-3.3,-8.235394553,-4.870121303
945,-2.2,-8.120174477,-4.281656947
946,-1.1,-7.993163275,-3.599910679
947,1.1,-7.838096448,-2.40220745
948,2.8,-7.641940552,-1.243064408
949,2.8,-7.403058388,-0.763120965
950,3.3,-7.127039574,-0.245757029
951,4.4,-6.828707573,0.507751661
952,5,-6.519981837,1.111419576
953,4.4,-6.207270015,1.178155139
954,3.3,-5.902531191,0.873879969
955,3.3,-5.620818694,0.887102218
956,2.8,-5.374418531,0.738086505
957,2.2,-5.16397045,0.49459184
958,2.2,-4.985368943,0.458980591
959,0.6,-4.841715789,-0.207483564
960,0.6,-4.729044639,-0.383426994
961,0,-4.649756347,-0.712349538
962,-1.1,-4.602003553,-1.289221189
963,-1.1,-4.579746059,-1.485259411
964,-2.2,-4.583840913,-2.056599987
965,-2.2,-4.608043563,-2.263770892
966,-2.2,-4.648292914,-2.385902389
967,-2.2,-4.696631882,-2.471398337
968,-1.7,-4.743386069,-2.325362405
969,1.7,-4.767311492,-0.882925538
970,3.3,-4.749677913,0.201301042
971,4.4,-4.66923696,1.06862279
972,5.6,-4.522186968,1.9456935
973,6.7,-4.320052359,2.792280644
974,7.2,-4.076806195,3.388348393
975,7.8,-3.803941657,3.961073704
976,8.3,-3.513520377,4.47548994
977,7.2,-3.221539818,4.294926013
978,6.1,-2.943663975,3.905607299
979,5,-2.699940884,3.406072622
980,5,-2.500210228,3.296622021
981,5,-2.342379244,3.269131637
982,4.4,-2.217056701,3.017777168
983,4.4,-2.11375533,2.957478534
984,4.4,-2.027697824,2.938026753
985,3.9,-1.955777998,2.723383563
986,3.9,-1.893950887,2.665025124
987,3.9,-1.841235187,2.640067582
988,2.8,-1.799798444,2.165065679
989,2.8,-1.768731046,2.024435661
990,1.7,-1.755617394,1.489547954
991,1.1,-1.761093923,1.05610631
992,1.7,-1.782639603,1.132880398
993,3.3,-1.808404894,1.772733142
994,5.6,-1.812697445,2.900692755
995,7.2,-1.77175227,3.928771234
996,8.9,-1.667588932,5.031484622
997,10.6,-1.496843541,6.186340333
998,11.1,-1.268634795,6.87816379
999,13.9,-0.984102215,8.425967234
1000,11.1,-0.673559537,7.852840104
1001,10,-0.35424417,7.428315028
1002,6.7,-0.07422436,6.009832318
1003,5.6,0.135276011,5.179872541
1004,4.4,0.261009224,4.384390356
1005,5,0.318107306,4.339421439
1006,5,0.332384837,4.246403875
1007,5,0.327793286,4.17557559
1008,5.6,0.321109338,4.376060561
1009,6.7,0.325202384,4.873910223
1010,6.7,0.346734398,5.018046547
1011,6.7,0.389525989,5.09109455
1012,6.1,0.444892422,4.88604812
1013,5,0.498252721,4.384255952
1014,4.4,0.537532192,3.98600606
1015,4.4,0.556028957,3.840276773
1016,5,0.558901187,4.010660338
1017,5.6,0.558769036,4.282728201
1018,6.1,0.568957834,4.566804419
1019,6.7,0.59835675,4.915967797
1020,6.1,0.644399743,4.791289727
1021,4.4,0.694473762,4.077346665
1022,3.3,0.730722423,3.42007054
1023,4.4,0.742163008,3.654960075
1024,5.6,0.73904907,4.169104227
1025,4.4,0.734998129,3.798316713
1026,4.4,0.739893549,3.713135309
1027,3.9,0.744301319,3.463754865
1028,3.3,0.740174982,3.125395278
1029,2.8,0.723832775,2.792064258
1030,2.8,0.694483464,2.658386835
1031,2.8,0.654610355,2.575970331
1032,2.2,0.607708917,2.264212625
1033,2.2,0.5580278,2.144695885
1034,2.2,0.505780256,2.069503748
1035,1.7,0.450914979,1.803309551
1036,1.7,0.393969262,1.69763692
1037,1.7,0.337452632,1.629352543
1038,1.1,0.279953457,1.325166523
1039,1.7,0.224782699,1.462424181
1040,1.7,0.171958948,1.463495299
1041,1.7,0.126025818,1.447641557
1042,1.7,0.08857085,1.429697886
1043,2.2,0.059797808,1.623037362
1044,1.7,0.036837695,1.458562062
1045,1.7,0.020435262,1.415219825
1046,1.7,0.006295413,1.392112215
1047,2.2,-0.006925708,1.586357019
1048,2.2,-0.01764722,1.635424351
1049,1.7,-0.023805188,1.446867453
1050,1.1,-0.02967343,1.145271601
1051,-0.6,-0.049769889,0.331566766
1052,-1.7,-0.094719487,-0.395357451
1053,-1.1,-0.167221459,-0.424783797
1054,-1.1,-0.263176734,-0.521776539
1055,-1.1,-0.3663322,-0.605329386
1056,-1.7,-0.465372618,-0.926943032
1057,-1.7,-0.56000229,-1.058967844
1058,-1.7,-0.654249872,-1.147209955
1059,-1.7,-0.746272386,-1.215632828
1060,-1.7,-0.833379755,-1.271786098
1061,-1.7,-0.914169543,-1.319310704
1062,-1.7,-0.988374098,-1.360295838
1063,-2.8,-1.061144477,-1.859227179
1064,-2.2,-1.13385208,-1.773787135
1065,-1.7,-1.206036586,-1.588065417
1066,-1.7,-1.272332474,-1.559511674
1067,-1.1,-1.324378268,-1.305826289
1068,-1.1,-1.36245892,-1.238694784
1069,-1.1,-1.38727462,-1.209653851
1070,-1.1,-1.402214568,-1.194442443
1071,-2.2,-1.416743463,-1.649032564
1072,-2.2,-1.436267963,-1.779720749
1073,-2.8,-1.469486353,-2.100302357
1074,-3.3,-1.51687524,-2.430097662
1075,-3.9,-1.579780984,-2.816802939
1076,-4.4,-1.659862864,-3.186091976
1077,-4.4,-1.753551228,-3.349121297
1078,-4.4,-1.856309741,-3.45685592
1079,-5,-1.964388248,-3.791199881
1080,-5,-2.073222795,-3.931287886
1081,-5.6,-2.185742654,-4.278101482
1082,-6.1,-2.303000051,-4.63601842
1083,-7.2,-2.430075055,-5.26016906
1084,-9.4,-2.581312187,-6.43179937
1085,-10,-2.761687758,-7.112104416
1086,-11.1,-2.979103346,-7.908632416
1087,-10.6,-3.222265261,-8.061382667
1088,-10,-3.476272439,-7.992802476
1089,-8.9,-3.718058202,-7.612820725
1090,-7.2,-3.924926983,-6.856276558
1091,-6.1,-4.082482004,-6.202435833
1092,-5.6,-4.184368189,-5.782099077
1093,-4.4,-4.23233956,-5.111917905
1094,-4.4,-4.239444203,-4.871762475
1095,-4.4,-4.215431494,-4.735362516
1096,-4.4,-4.174332999,-4.643318619
1097,-5.6,-4.133672282,-5.081091617
1098,-7.2,-4.108688905,-5.850641651
1099,-7.2,-4.111098579,-6.083647814
1100,-8.3,-4.151235286,-6.667035869
1101,-8.9,-4.223508794,-7.133077898
1102,-9.4,-4.323720068,-7.544879396
1103,-10,-4.448101951,-7.988983929
1104,-11.1,-4.593899684,-8.655134346
1105,-11.1,-4.756526863,-8.928322959
1106,-11.7,-4.93571508,-9.358040394
1107,-12.8,-5.128126281,-10.02923944
1108,-12.8,-5.329791871,-10.31222422
1109,-12.2,-5.537568027,-10.24770846
1110,-13.3,-5.747439107,-10.78186023
1111,-11.7,-5.940068849,-10.32424466
1112,-10,-6.111210623,-9.557671389
1113,-7.8,-6.241550159,-8.434603589
1114,-6.7,-6.312852686,-7.619481274
1115,-5.6,-6.31769146,-6.840029189
1116,-4.4,-6.263078239,-6.015272361
1117,-3.9,-6.162054541,-5.461073206
1118,-3.9,-6.027522298,-5.183258686
1119,-3.3,-5.87314556,-4.741250526
1120,-3.3,-5.712843311,-4.523470519
1121,-4.4,-5.557298949,-4.832749758
1122,-6.1,-5.422042442,-5.563230265
1123,-6.7,-5.32284989,-5.996968616
1124,-7.8,-5.27255421,-6.606726697
1125,-8.9,-5.271116546,-7.279448363
1126,-8.3,-5.308572516,-7.277414053
1127,-9.4,-5.379443576,-7.813433584
1128,-10.6,-5.473358161,-8.518074033
1129,-9.4,-5.58043226,-8.283997612
1130,-8.9,-5.696986187,-8.093511595
1131,-7.8,-5.802191924,-7.614543926
1132,-7.8,-5.883542432,-7.4928591
1133,-7.8,-5.938116169,-7.443537143
1134,-8.3,-5.975994423,-7.630417348
1135,-7.8,-6.004292248,-7.469858173
1136,-6.7,-6.023746184,-6.971658538
1137,-5,-6.023820606,-6.106987428
1138,-3.3,-5.988818876,-5.104488804
1139,-0.6,-5.900810969,-3.598607583
1140,1.1,-5.749575002,-2.331949253
1141,1.7,-5.534251703,-1.542215149
1142,2.2,-5.266265073,-0.915393343
1143,3.3,-4.965874921,-0.099607192
1144,2.8,-4.653431415,0.08291466
1145,2.2,-4.342935966,0.04445843
1146,1.7,-4.052189732,-0.054978198
1147,1.1,-3.796882944,-0.249347254
1148,0.6,-3.580725081,-0.454165474
1149,0.6,-3.401414254,-0.474263635
1150,1.1,-3.25074125,-0.245885497
1151,1.1,-3.119428927,-0.154713914
1152,1.1,-2.998328879,-0.089491695
1153,1.1,-2.883960175,-0.034985562
1154,1.1,-2.776425754,0.012656092
1155,1.1,-2.675697522,0.055143952
1156,0,-2.586488651,-0.369688619
1157,-1.7,-2.52103305,-1.186360624
1158,-1.1,-2.479940791,-1.182621787
1159,-0.6,-2.463744156,-1.025645813
1160,-0.6,-2.460887595,-1.005833408
1161,0,-2.453874142,-0.751480743
1162,1.7,-2.434650537,0.036826286
1163,4.4,-2.383030712,1.420223865
1164,5.6,-2.280401227,2.392368092
1165,6.1,-2.12101428,3.015713885
1166,6.1,-1.91517473,3.338364742
1167,6.7,-1.682542496,3.814398369
1168,6.1,-1.446729512,3.8080172
1169,5,-1.221674716,3.450029918
1170,2.2,-1.030743951,2.240974317
1171,1.1,-0.890558281,1.457158207
1172,1.7,-0.809174709,1.432272146
1173,1.1,-0.781986949,1.105348698
1174,0,-0.789797894,0.513567659
1175,-0.6,-0.822170455,0.047993439
1176,-2.2,-0.882582031,-0.824464877
1177,-2.2,-0.970767336,-1.14771512
1178,-2.8,-1.08391485,-1.595061536
1179,-2.2,-1.209450928,-1.555933956
1180,-0.6,-1.329084897,-0.95481948
1181,-0.6,-1.428897734,-0.831697561
1182,0,-1.496875484,-0.541850307
1183,0,-1.535443414,-0.457093589
1184,0,-1.552004183,-0.418247323
1185,0,-1.554377161,-0.39677726
1186,0,-1.549352754,-0.383564959
1187,-0.6,-1.543343338,-0.6272413
1188,-1.1,-1.541982251,-0.905149009
1189,-0.6,-1.547813569,-0.789693213
1190,-1.1,-1.562751696,-0.99191809
1191,-1.7,-1.584406692,-1.310279744
1192,-2.2,-1.614888025,-1.632744504
1193,-2.2,-1.656954566,-1.760061032
1194,-2.8,-1.712033251,-2.09136783
1195,-6.1,-1.793071335,-3.611934734
1196,-6.7,-1.904718106,-4.355026682
1197,-5.6,-2.050148962,-4.240963142
1198,-5.6,-2.22004813,-4.334749465
1199,-5,-2.386794645,-4.182139698
1200,-5,-2.537066285,-4.197088947
1201,-5,-2.667079204,-4.236408842
1202,-5,-2.779317654,-4.279340796
1203,-5,-2.878354644,-4.320960738
1204,-5,-2.968005118,-4.359710955
1205,-6.7,-3.05951227,-5.110974423
1206,-8.9,-3.165120459,-6.279298294
1207,-10,-3.302377861,-7.152878025
1208,-7.8,-3.470768555,-6.603538175
1209,-5.6,-3.646839368,-5.648691158
1210,-3.3,-3.786461494,-4.447747126
1211,-1.7,-3.856852741,-3.398830754
1212,-1.1,-3.850464683,-2.757616437
1213,-0.6,-3.779621706,-2.250950288
1214,-0.6,-3.668131638,-2.000244235
1215,-1.1,-3.538375544,-2.041786402
1216,-2.2,-3.412104084,-2.439316772
1217,-2.8,-3.305444732,-2.758311295
1218,-3.3,-3.229578927,-3.051144555
1219,-3.9,-3.187353201,-3.395781134
1220,-3.9,-3.173413555,-3.513607231
1221,-3.9,-3.180860666,-3.576984964
1222,-4.4,-3.203011113,-3.828469877
1223,-5,-3.236364584,-4.172019749
1224,-6.1,-3.287083923,-4.763828725
1225,-6.7,-3.359155497,-5.230264059
1226,-8.9,-3.462438411,-6.358032098
1227,-9.4,-3.598293933,-6.969972713
1228,-9.4,-3.767571547,-7.270320554
1229,-11.7,-3.969429963,-8.44217837
1230,-11.1,-4.188506958,-8.628179939
1231,-8.3,-4.410776906,-7.64876561
1232,-6.7,-4.607324745,-6.794269317
1233,-5,-4.745095414,-5.837543958
1234,-2.8,-4.808710059,-4.59549848
1235,-1.1,-4.794234012,-3.443481134
1236,-0.6,-4.706719878,-2.777967666
1237,0,-4.559260419,-2.188667948
1238,1.1,-4.371368509,-1.42460198
1239,1.7,-4.158536742,-0.827129229
1240,2.2,-3.928408235,-0.310208144
1241,2.2,-3.689776763,-0.031639782
1242,1.7,-3.453552563,-0.039665028
1243,0.6,-3.234564932,-0.402965606
1244,0.6,-3.042604867,-0.436488512
1245,0.6,-2.882996343,-0.414137129
1246,0.6,-2.750707588,-0.377554394
1247,1.1,-2.635017668,-0.127126848
1248,1.1,-2.529392366,-0.02625863
1249,1.1,-2.428252345,0.042884688
1250,1.1,-2.330829152,0.098337645
1251,1.1,-2.238564412,0.145318938
1252,1.1,-2.151996789,0.186246668
1253,1.1,-2.071207167,0.222491883
1254,1.1,-1.995582748,0.254932945
1255,0.6,-1.926480072,0.073660968
1256,2.2,-1.857144534,0.71219883
1257,4.4,-1.777622236,1.827871421
1258,6.7,-1.663388873,3.171739216
1259,8.9,-1.490833,4.596745032
1260,9.4,-1.255197427,5.377905035
1261,11.7,-0.956714343,6.764488711
1262,8.3,-0.633026917,5.910317696
1263,6.1,-0.314652316,4.941047937
1264,3.9,-0.049792982,3.809349443
1265,2.8,0.13137751,3.018555067
1266,2.2,0.230486992,2.481481688
1267,2.2,0.265234478,2.256242894
1268,2.2,0.25979554,2.123780771
1269,2.8,0.238091672,2.287492318
1270,3.3,0.216247775,2.507767733
1271,3.3,0.204767935,2.559305714
1272,3.9,0.210106258,2.831428236
1273,4.4,0.232381841,3.125411787
1274,5.6,0.276391311,3.736635546
1275,6.1,0.344645042,4.157267362
1276,10.6,0.458782252,6.235180484
1277,10,0.617617371,6.655830843
1278,10,0.828272462,6.960131548
1279,10.6,1.072065014,7.437066057
1280,11.7,1.329025419,8.149770765
1281,13.9,1.603370457,9.394606954
1282,14.4,1.89961769,10.09538881
1283,14.4,2.218854974,10.47088988
1284,14.4,2.55030771,10.74000078
1285,13.9,2.875357639,10.74265599
1286,13.9,3.182485526,10.85844043
1287,13.9,3.465378187,10.97839717
1288,13.3,3.721386099,10.83743052
1289,13.3,3.952627481,10.86539319
1290,12.8,4.157438001,10.70887891
1291,12.8,4.338234674,10.7058152
1292,12.2,4.495474229,10.47874354
1293,11.7,4.630258487,10.2279584
1294,11.1,4.741171074,9.911046302
1295,10.6,4.827213691,9.6047176
1296,10.6,4.891040592,9.499188541
1297,10.6,4.93767831,9.444410916
1298,10.6,4.974650155,9.411754313
1299,10,5.005138153,9.138706495
1300,9.4,5.028377604,8.799211919
1301,9.4,5.042242738,8.67872823
1302,8.9,5.043809065,8.399732963
1303,6.1,5.023317355,7.113165463
1304,3.9,4.967994763,5.776111093
1305,3.9,4.866226669,5.278017051
1306,2.8,4.714021846,4.518706222
1307,2.2,4.5278803,3.921289788
1308,2.2,4.323536767,3.616346612
1309,1.1,4.107683752,2.938918769
1310,1.1,3.890616564,2.636293247
1311,1.7,3.677073269,2.681588125
1312,0.6,3.4690156,2.130865672
1313,0.6,3.273368067,1.901261427
