,T_ext,T_ext1,T_ext2
2376,13.5,12.144852435471776,13.846395446513279
2377,13.1,12.161145688711956,13.471994384979089
2378,12.4,12.14169709715891,13.009239092188807
2379,11.6,12.093846277619994,12.480450481112964
2380,10.8,12.021533523912167,11.924639414565599
2381,10.4,11.92758150834301,11.518986818144288
2382,9.8,11.813716279596367,11.064077994600387
2383,10.3,11.690357249897735,11.061427273703703
2384,10.5,11.565260623301489,11.06200098367149
2385,11.3,11.451865193169516,11.34412100143941
2386,13.3,11.367031519995443,12.228751348566785
2387,15.2,11.325989143972766,13.275850425026029
2388,16.9,11.342616896334526,14.343636369121985
2389,18.8,11.427403448900948,15.546346623929427
2390,20,11.578048412400195,16.524253706449425
2391,20.8,11.785361864358478,17.29887283
2392,20.5,12.030019444835615,17.55756168019514
2393,20.7,12.293096567552281,17.87045862185548
2394,20,12.550712120510962,17.786149186132732
2395,19.2,12.789776995648827,17.53021572154457
2396,18,12.996018508103267,17.021021198875186
2397,16.9,13.157901045502124,16.44830490481153
2398,15.5,13.268039046917162,15.694018987995731
2399,13.7,13.320002512624493,14.690632466136297
2400,12.5,13.31393988606699,13.83569412938291
2401,11.1,13.250866856342368,12.902243852468938
2402,9.9,13.135062057156274,12.01514417914762
2403,8.5,12.971484033140015,11.039320097544227
2404,8,12.77081883158478,10.405889951722777
2405,7.4,12.542831978237475,9.815496692402089
2406,7.3,12.30077758103634,9.460209803340424
2407,8.3,12.062645847744372,9.643792456182627
2408,9,11.839299670147035,9.877489330997264
2409,10.5,11.650046840623482,10.508774502505396
2410,12.1,11.510599048362641,11.327856301087644
2411,12.3,11.424415857392239,11.658021228248055
2412,13,11.390281812680811,12.09625343836991
2413,14,11.400277043351894,12.686327364821224
2414,13.3,11.439617738202445,12.61398887613253
2415,12.1,11.491801786604796,12.154887956813429
2416,10.3,11.531412858246766,11.297278041007875
2417,10.5,11.54390579713126,11.123570262225973
2418,9.6,11.517651272397327,10.637300270476473
2419,8.9,11.460898777068275,10.160025326844433
2420,8.1,11.377933158959205,9.626988142488695
2421,7.2,11.26779275450942,9.025558757436926
2422,6.5,11.131930168614733,8.477161457071615
2423,6,10.975859554993923,8.015991777765489
2424,5.5,10.801576992265547,7.575320239
2425,5.1,10.614965073512593,7.184075743016567
2426,4.9,10.423357043251457,6.892186758139602
2427,4.2,10.226577880088396,6.421725522852492
2428,4.1,10.028937649978072,6.159300880891327
2429,3.8,9.832227256419644,5.865590822377393
2430,3.8,9.638264993193873,5.698876793186402
2431,3.2,9.445976072369085,5.319702778834063
2432,3.8,9.261060444084103,5.393993396853413
2433,5.1,9.090428628501488,5.8875649918167365
2434,6.3,8.945470229247569,6.4885465865988206
2435,7.4,8.840467220101162,7.121638909822779
2436,8.9,8.785352292685566,7.964574813073328
2437,9.4,8.777325947643444,8.470825639886133
2438,11.2,8.817998072015408,9.456168558466542
2439,11.7,8.900485770297909,10.032039226391296
2440,11.9,9.017567998432632,10.396446336134387
2441,12.2,9.158045814557404,10.734876716341896
2442,12.4,9.308890896666725,11.00949572287007
2443,12.1,9.458100954215263,11.04733523
2444,11.3,9.597442234432899,10.797331280841265
2445,10.3,9.715732738569653,10.358473641163867
2446,9.7,9.802628413898033,10.00187204768176
2447,9.5,9.858899396900167,9.806959609418492
2448,9.4,9.888573687900283,9.687805399334943
2449,9.5,9.896979984,9.675414642648605
2450,9.6,9.893913681720251,9.697040027087173
2451,9.5,9.886726691,9.651494593446113
2452,9.1,9.876655766136373,9.465226945818095
2453,8.9,9.862797871140348,9.320113752519617
2454,8.7,9.842495193641028,9.176722501599803
2455,8.6,9.815264041370932,9.073007853522622
2456,9.1,9.782355449102276,9.231439063672306
2457,10,9.752540962977797,9.636037774936435
2458,11.2,9.740061264,10.256685583816811
2459,12,9.754637263612514,10.798116606182788
2460,13.3,9.807586999423403,11.556391328505493
2461,14.3,9.898990318899127,12.264674398697927
2462,14.5,10.02088904917952,12.645975863491314
2463,15.1,10.168549285949812,13.112446823603134
2464,15.2,10.332255861389458,13.381062990567566
2465,15.6,10.50430362876115,13.71950781136814
2466,15.8,10.677261994734373,13.982613870499478
2467,15.2,10.844998272287087,13.885885420829872
2468,14.4,11.000279769805926,13.593791220335154
2469,13.8,11.132831313747843,13.301230449644274
2470,13.6,11.238128694521446,13.148485354255426
2471,11.5,11.306623215196108,12.219450878685095
2472,10.5,11.33778644110944,11.523566561146517
2473,9.2,11.319509180598766,10.71354345908664
2474,8.5,11.253123183257712,10.106011060687589
2475,8.2,11.15000283,9.705165427
2476,8.2,11.024979491093788,9.489734996476647
2477,8.3,10.889498190583417,9.380520033699911
2478,8.4,10.75295029263896,9.318122991028273
2479,8.6,10.627844579201902,9.326398892188976
2480,8.9,10.51921131061265,9.408945988816493
2481,9.4,10.428159757598145,9.609393224556527
2482,10.2,10.358460122022963,9.983371549097564
2483,11.2,10.315518320143024,10.508561446870534
2484,12.9,10.306326015862293,11.394747623346396
2485,13.3,10.332695624241769,11.863262342558313
2486,13.7,10.401069991371493,12.249005557183027
2487,14.2,10.50128486953472,12.648839920799407
2488,14,10.617018714673096,12.754398718184767
2489,13.4,10.736268886602787,12.606533395812301
2490,12.8,10.84616872840487,12.36649335105876
2491,12.6,10.93727036038635,12.241865734981687
2492,12,11.002471083187348,11.961777476967304
2493,11.6,11.042459557573457,11.715046498465533
2494,10.7,11.058311539879416,11.252023470138056
2495,9.9,11.04899639672582,10.759857716057377
2496,8.8,11.00996385373698,10.112145388325404
2497,8.2,10.94198148695689,9.614543225
2498,8.1,10.851480039295046,9.350741415701751
2499,7.8,10.742329927141313,9.067908694
2500,7.6,10.622772011974726,8.833133998700168
2501,7.2,10.498128621531686,8.531557201
2502,6.8,10.36963952582518,8.214967740347033
2503,6.4,10.23598697471505,7.891761314211957
2504,6.7,10.099832213205463,7.8591414410625315
2505,7.3,9.968672453929363,8.036110326260394
2506,7.8,9.850853401736225,8.250612853238584
2507,8.2,9.754317159124794,8.457790880965653
2508,9.2,9.685080973,8.931796330921632
2509,9.7,9.642531768431807,9.283693060976214
2510,10.4,9.629130683789167,9.709553593246847
2511,11.8,9.646577239769595,10.45931820662119
2512,11.6,9.690859216753438,10.641874765056482
2513,11.5,9.758830046681114,10.730433080149654
2514,11.4,9.836986462335004,10.771621253817226
2515,11,9.912090197541717,10.658329171277725
2516,10.1,9.975056997234878,10.278953032397453
2517,8.7,10.014588114993419,9.594767025068764
2518,8,10.022563521720985,9.088500268468607
2519,7.9,9.996382132017573,8.850166241
2520,7.8,9.942033846464703,8.679902358085954
2521,7.1,9.868063822284165,8.285883312
2522,6,9.778573061,7.664690595303236
2523,5.4,9.672301943507202,7.174943991289999
2524,5.1,9.546680224652325,6.827482074413348
2525,4.6,9.404403687417693,6.4330181135212685
2526,4.1,9.250383819120724,6.030009913264058
2527,4.3,9.090274691195598,5.917492635094846
2528,5.2,8.932648762914988,6.182655247116606
2529,6.6,8.792425117902612,6.786813473
2530,7.6,8.686501950194039,7.356524779604611
2531,8.4,8.62318558,7.874346301437051
2532,9.3,8.603278329163189,8.442255464577153
2533,10.7,8.625676035378966,9.248260151908843
2534,12.9,8.693912584,10.474810691208287
2535,13.1,8.805440701588575,11.009033230253888
2536,12.6,8.956231806785283,11.09112027608542
2537,12.6,9.125774921365373,11.232690099356226
2538,12,9.292021399,11.103032570836096
2539,11.3,9.440562481,10.837931298472187
2540,10.5,9.560729824516194,10.464458060583905
2541,10.1,9.648195609273376,10.202884400106004
2542,9.6,9.702817362400902,9.909061406008826
2543,8.6,9.725796887170672,9.387651209
2544,8.5,9.721587098517332,9.169342081286453
2545,8.4,9.694131614353996,9.017355061789207
2546,8.3,9.651099921553067,8.891047516771117
2547,7.9,9.59891471,8.651422055631512
2548,7.8,9.541544914817782,8.508467293738509
2549,7.8,9.481002150295007,8.429798482012856
2550,7.9,9.419677095,8.415079259032298
2551,8.1,9.362455415472702,8.466717089987963
2552,8.4,9.312726084683288,8.587085431711833
2553,8.6,9.272600794324902,8.694092107749496
2554,8.9,9.244410928207962,8.849115498
2555,9.5,9.229717433353523,9.149742588568266
2556,9.9,9.228841284699177,9.415885319
2557,10.4,9.242628968333088,9.728558963034212
2558,11.5,9.27543238,10.314009350986558
2559,12,9.329560738742504,10.73475608774809
2560,12.7,9.406749342805103,11.215374773267104
2561,13,9.504629814,11.548324110500774
2562,13.6,9.621220649876328,11.972206395865186
2563,12.7,9.743856799080104,11.787049262537927
2564,10.7,9.856839459295896,10.96559936
2565,9.6,9.941355701863037,10.299260505544671
2566,8.8,9.980176902673117,9.742144475732287
2567,8,9.970860438117985,9.191688407213437
2568,7.2,9.919238981,8.632294585673415
2569,6.6,9.834432979316428,8.144935276391067
2570,5.9,9.722835314416967,7.627644634667393
2571,5.3,9.590766977079312,7.141185957791714
2572,4.9,9.444459201653403,6.742539790661672
2573,4.3,9.282598581681894,6.283096283886773
2574,3.2,9.109607613707517,5.5987381549714454
2575,3.4,8.929061766269443,5.392628652509017
2576,4.2,8.744366106028272,5.561919929610587
2577,4.5,8.565888968,5.652844025650732
2578,7.8,8.419123687331094,7.019961543243327
2579,9.2,8.321597641128667,7.975684918
2580,10.4,8.294114435635999,8.822636370267773
2581,10.5,8.331029596390952,9.201438945
2582,10.4,8.409381209560584,9.372876795443807
2583,10.4,8.511052439844457,9.507343993924863
2584,10.8,8.620240707108529,9.779555833991157
2585,10.5,8.727219374913938,9.785704078447592
2586,10.9,8.829994740751976,10.01156262232634
2587,10.8,8.924431084206253,10.074465648908449
2588,10.7,9.015807419426613,10.095117788210944
2589,10.9,9.102778044490336,10.22080236949964
2590,10.4,9.179379798789947,10.074677518875708
2591,10.1,9.245367858,9.935374058972434
2592,9.1,9.293300282066623,9.485511091381381
2593,8.2,9.316551616459485,8.977129103
2594,6.7,9.304831743,8.171576271
2595,6.9,9.263058666304213,7.974491775498662
2596,6.9,9.19552436,7.838047045449817
2597,6.2,9.109667586,7.444812412259772
2598,6.6,9.018513958,7.451275438764998
2599,6.6,8.924739636917936,7.394619957349076
2600,6.6,8.834567976676784,7.339892582571489
2601,6.3,8.748850312,7.165587391582132
2602,6.2,8.668380039985994,7.044564633523746
2603,7.1,8.594413852475245,7.355043401541888
2604,7.5,8.529517707615181,7.582780551595192
2605,8.5,8.484768159341298,8.068728644188907
2606,8.1,8.461265229491866,8.051685835855237
2607,8.3,8.457210544032849,8.164898973212656
2608,8.5,8.464829765767222,8.297734029457235
2609,8.1,8.476756028240048,8.184688533141426
2610,7.5,8.486647183488527,7.9177037863918045
2611,7.8,8.490288377276153,7.969638105388492
2612,7,8.480417224071383,7.6337014572409965
2613,6.1,8.456989001,7.152945779094053
2614,5.7,8.416459958575844,6.818786291171602
2615,5.7,8.358864028286764,6.674288053482382
2616,5.3,8.285154516,6.413635750986524
2617,4.9,8.200748322,6.127947759924524
2618,4.3,8.105538713638419,5.746417306172612
2619,3.8,7.9994892884715725,5.374461963845374
2620,3.3,7.881857016433062,4.995861440672353
2621,3.2,7.753978355060321,4.778579090663111
2622,2.8,7.617491876382872,4.478051993402649
2623,3,7.478550083660468,4.413445914829662
2624,4.1,7.345748979474322,4.794702926254736
2625,5.2,7.230370211521528,5.321165984650527
2626,6.3,7.149195633168057,5.927927912480597
2627,6.3,7.105509124671315,6.126137701
2628,7.5,7.099583224111577,6.734817591232598
2629,7.5,7.120974768138929,6.947883717349878
2630,7.5,7.163363145448117,7.070209338316518
2631,8.4,7.221347785148376,7.533526319070224
2632,8.4,7.287895270891018,7.707838930888737
2633,8.3,7.361219187411241,7.773739867542214
2634,8.2,7.434883174120373,7.798525562176605
2635,7.6,7.500793999998683,7.589430464188153
2636,7.7,7.556413817479259,7.597759738354138
2637,6.3,7.593312207554552,7.017185432794914
2638,5.8,7.607675374205647,6.645421195499742
2639,5.3,7.594211169058579,6.2949562609752645
2640,5,7.555184163471947,6.0263511641502205
2641,4.3,7.494651361602975,5.6073333391074565
2642,3.7,7.415339814883713,5.186470812013533
2643,3.4,7.319145311425272,4.879696436114758
2644,2.7,7.206823425028022,4.430371937934349
2645,2.3,7.081835890081776,4.067806283114779
2646,2.4,6.947341941828616,3.931527405471661
2647,3.1,6.810974885917737,4.114043143590378
2648,4.3,6.686625418989083,4.614633656643881
2649,5.6,6.590252758573741,5.2790407429281725
2650,6.3,6.532931112740132,5.7761518036267665
2651,7.8,6.5215803869822935,6.5942801095751244
2652,8.4,6.551855009678555,7.1375334104106924
2653,10.2,6.626091059288137,8.136320223867893
2654,11.3,6.741133458576731,8.975031895
2655,12.2,6.898260908542667,9.717436038498704
2656,12.3,7.088444186435912,10.105348987586456
2657,12.9,7.300576938345243,10.602690175778186
2658,12.6,7.5200978646828744,10.733615659777461
2659,12.4,7.737947376058693,10.797940496586142
2660,10.6,7.9352930825367105,10.143936507526183
2661,10,8.099640341650577,9.766722316975802
2662,9.3,8.219603455,9.369122183
2663,8.8,8.295217174,9.034219532782423
2664,8.2,8.333367011785079,8.661423293655117
2665,7.5,8.339609244356469,8.228432576524721
2666,7.1,8.318797183,7.894843087165121
2667,6.9,8.274987136620913,7.663250878
2668,6,8.211684081448718,7.1653617059493175
2669,5.6,8.133634194676773,6.8041546268530935
2670,5.4,8.040993912643538,6.550268136656549
2671,5.6,7.939073054708803,6.495556298919789
2672,6.2,7.837698882183321,6.6730691346808575
2673,6.7,7.748325158474589,6.891959080939508
2674,7.4,7.679473035940213,7.230939255629701
2675,8.7,7.637767093213447,7.874156566803707
2676,9.5,7.628825125973935,8.414695303339363
2677,9.6,7.654250981037108,8.662976403
2678,9.9,7.708597585859768,8.922903060013226
2679,10.1,7.780591662592486,9.134768077633787
2680,11.3,7.866784264,9.751935367
2681,11.2,7.962964917004499,9.937497034317847
2682,11.6,8.070421593326014,10.233432356511145
2683,11,8.180316773,10.126288576782695
2684,10.5,8.285422069318912,9.944364886144367
2685,9.5,8.373931771295565,9.503766300508657
2686,9.3,8.440097395,9.305088522593318
2687,8.5,8.480140262371687,8.895564592638008
2688,7.9,8.493127758553229,8.507127452051714
2689,7.4,8.477631537534167,8.149463836
2690,7.4,8.441206615805472,8.001499719
2691,7.3,8.390934980299908,7.867477081625802
2692,7.1,8.331782010549553,7.704779347197627
2693,7.4,8.272062958,7.748822236901527
2694,7.6,8.214523185128881,7.811507790233345
2695,7.8,8.163799796767353,7.893619160285048
2696,8.3,8.125448977715504,8.116538571593868
2697,9.1,8.102455135369778,8.513825393666599
2698,10.7,8.104382761166304,9.313111119064144
2699,11.9,8.140537195913856,10.082080584958264
2700,12.6,8.216305080124778,10.671159154760167
2701,12.5,8.324014726701545,10.892256215321495
2702,13.3,8.459538630583955,11.387573981211718
2703,14,8.612003600712457,11.901317283956347
2704,14.1,8.774433849,12.17771071212414
2705,13.3,8.939924425,12.012646898993266
2706,13.6,9.101822237811916,12.170113490199444
2707,13.3,9.247571370521444,12.13453125330581
2708,12.8,9.374905319,11.960789462397097
2709,11.9,9.482687750901453,11.564670466404085
2710,10.9,9.562619441657537,11.043651916280467
2711,10.2,9.607463946,10.586465779280713
2712,9.9,9.618872787988186,10.292069638553867
2713,8.9,9.599719546771109,9.739064224
2714,8.2,9.552852018,9.238327232
2715,7.8,9.480976704077241,8.860320860535987
2716,7.8,9.389915828051294,8.678396266747585
2717,7.3,9.285293650709297,8.345088163793942
2718,7.1,9.176074167,8.106096946893054
2719,7.6,9.068284714510675,8.185001387175317
2720,8.4,8.969453045293289,8.487280417287867
2721,10.1,8.894034685780818,9.257217032026068
2722,11.6,8.856152256241375,10.107752372627633
2723,12.4,8.865335337258262,10.735108229443789
2724,13.4,8.925126688715979,11.415200178429723
2725,13.7,9.024277969,11.823553619426386
2726,14.5,9.154710861717858,12.374816536204891
2727,15.6,9.310175312190264,13.08561334883338
2728,14.9,9.479767104962244,13.09275951
2729,15,9.658918783326287,13.246635086385309
2730,14.9,9.834082564708313,13.321961761253338
2731,14.1,9.993308410849304,13.070739494947091
2732,13.9,10.133113520551609,12.96543837816314
2733,13.4,10.246573362449553,12.747563326220215
2734,12.5,10.331549848324732,12.321056366601567
2735,11.7,10.388977241001687,11.861662391216829
2736,11.4,10.417871727646693,11.579726822983169
2737,10.9,10.418001945900995,11.248713651337145
2738,10.7,10.39661147911516,11.029939739463801
2739,10.1,10.35761798746973,10.670043193049727
2740,9.9,10.305918405968486,10.440198767603224
2741,9.5,10.243384545371283,10.155079258058473
2742,9.5,10.173890663812868,10.025240814743242
2743,9.7,10.10179000982194,10.02208821180509
2744,10.6,10.035418546504447,10.359126538665553
2745,11.2,9.984016438024707,10.682113359557194
2746,11.6,9.955176767411528,10.946667076086703
2747,11.6,9.949490708527081,11.041814502907156
2748,12.4,9.965092833344482,11.4311221
2749,12.6,9.996988379945844,11.648516185813616
2750,11.9,10.036941814404477,11.455078880629472
2751,11.1,10.079547235274928,11.098425118505896
2752,10.6,10.112605506352347,10.793646783460844
2753,10,10.124031876572127,10.437327952203091
2754,9.8,10.111980172375702,10.22347056851416
2755,9.6,10.082336753379764,10.040045789463516
2756,9.4,10.039184923159782,9.867162737931556
2757,9.1,9.988168592797297,9.656511873
2758,9.3,9.933918146363881,9.645741790096627
2759,9.2,9.877435793439519,9.56438671
2760,8.9,9.821183942513727,9.389724986973805
2761,9.1,9.767139312794887,9.399443338495026
2762,9.1,9.715174563738804,9.373709391
2763,9,9.666418975574077,9.305268156935217
2764,9.1,9.622026245965538,9.311334580313806
2765,9,9.581092432671584,9.254113439183254
2766,9.2,9.544251001550109,9.309583639616005
2767,9.5,9.512930932913873,9.438788558000336
2768,9.6,9.488635797703157,9.512588203
2769,10.2,9.474943061739113,9.789734606
2770,11,9.474362141,10.212388730925394
2771,11.8,9.493315424027774,10.693100560561481
2772,11.8,9.534030664309636,10.872789562068343
2773,12.1,9.593990644271887,11.106034889066589
2774,12.5,9.667644812416393,11.387097973037337
2775,12.6,9.748515018657619,11.556000511643239
2776,12,9.831728482162793,11.401305348634365
2777,12.5,9.914670714,11.610069583148643
2778,12.3,9.987980167003359,11.606702627843804
2779,12.1,10.05635610552678,11.55266994877007
2780,11.6,10.116922797065756,11.348218129418285
2781,10.8,10.16130369467249,10.964856942423102
2782,10.7,10.188144151828267,10.808509032815948
2783,10.7,10.197654584547841,10.73955034211987
2784,10.9,10.195036621682176,10.782749659216465
2785,10.6,10.186291942397963,10.653483829516663
2786,10.5,10.17521627510534,10.567210299988593
2787,10.3,10.161062784924297,10.444518514515226
2788,10.2,10.143167687556321,10.352609598731071
2789,10.5,10.123465467552995,10.435058460886736
2790,10.2,10.102542436770193,10.316124244752583
2791,10.2,10.082690356411844,10.27600332670117
2792,10.6,10.064231028752921,10.419928017775776
2793,10.8,10.049272816975787,10.535272020241244
2794,11.3,10.043699761122623,10.781722630779868
2795,12.4,10.052788331594538,11.324492161078831
2796,13.7,10.085361345065731,12.050735736013365
2797,16,10.15562256223925,13.279275057124636
2798,15.4,10.264161663687071,13.462491413885967
2799,17.3,10.416783148722008,14.44376214945817
2800,17.5,10.598095299044257,14.904015603664876
2801,17.6,10.79673204479969,15.206594380166642
2802,17.8,11.008730547545893,15.491060845224387
2803,17.3,11.219268635517693,15.459750271903903
2804,15.7,11.411385846421428,14.863870457110364
2805,14.7,11.572000498919303,14.328872643000514
2806,12.9,11.683950457917868,13.421907544066315
2807,12.3,11.743244204524665,12.884589049300661
2808,11.8,11.751679100276109,12.454125528166635
2809,11.8,11.72208843,12.262687317816074
2810,11.9,11.670602057772124,12.184267532591337
2811,12.4,11.613125826970348,12.320837464849891
2812,12.8,11.561610517915685,12.491340468140466
2813,13.1,11.522259323945406,12.650773776619449
2814,13.3,11.50079075,12.77899170159417
2815,13.5,11.496703137675269,12.906301389994335
2816,13.8,11.505135344389393,13.079386380273295
2817,14.2,11.525566898831626,13.311446847956297
2818,13.8,11.555259262026901,13.229924376974582
2819,14.6,11.592390262536714,13.56982507043974
2820,15.5,11.638700319395694,14.059416499584305
2821,16.3,11.702585175885774,14.571344095245689
2822,17.1,11.790410071998243,15.11086177548406
2823,17.6,11.90021533518198,15.546212633828675
2824,17.4,12.029330506458626,15.667689268049779
2825,16.7,12.166335200621884,15.487767630869195
2826,15.3,12.29124961259483,14.906106096496027
2827,14.8,12.392111071960983,14.556385584054672
2828,14.3,12.458434758840198,14.231297027921537
2829,13.6,12.490626217112595,13.819408659025507
2830,13.3,12.494937057065382,13.543396576219651
2831,13.1,12.47705161,13.336959083127546
2832,13,12.443782514358046,13.193402356079414
2833,12.9,12.40012314937319,13.071219339238262
2834,12.9,12.35407713168238,13.002022548282303
2835,12.3,12.305264629937305,12.699017574378555
2836,12.4,12.255662408972174,12.627434478908615
2837,12.1,12.202198846422187,12.442348167061018
2838,11.8,12.14383662137661,12.232786221216376
2839,11.9,12.085712896741441,12.181005872835744
2840,12.2,12.030225589026381,12.256175969328899
2841,12.7,11.981413916664774,12.461337661782508
2842,12.9,11.943905200271695,12.59125469185562
2843,12.9,11.920058669453065,12.631059671620767
2844,13.6,11.90805131394968,12.943826433261215
2845,14.4,11.912636026642108,13.376511070283346
2846,14.8,11.938242763819801,13.694127774441776
2847,15.2,11.984200431408366,13.996643344472961
2848,15.9,12.049839272318163,14.424913910682434
2849,15.7,12.126692899063125,14.514083212941053
2850,15.5,12.214047908794171,14.515364633941033
2851,15.3,12.303622228198776,14.475338523803652
2852,13.9,12.378770458679247,13.904865135084803
2853,13.3,12.432117692737256,13.505898027180107
2854,12.9,12.455266456493428,13.199553787952137
2855,11.8,12.445244122257245,12.61329072830132
2856,11.1,12.405570537938601,12.109994916904249
2857,10.5,12.338293921990168,11.649903853454411
2858,10.1,12.248168672271426,11.277838926476937
2859,9.7,12.13931848612699,10.92728524181164
2860,9.2,12.016729579279025,10.54257840823598
2861,8.8,11.88532208057055,10.190845269561047
2862,8.6,11.747505813697414,9.930289740182019
2863,8.9,11.607738839807913,9.907184842169237
2864,10.3,11.479489920906762,10.422523526122943
2865,11.6,11.375356440576642,11.072267585873654
2866,13,11.310031023616805,11.850073957517171
2867,14.2,11.294149382326946,12.61674413886701
2868,15.5,11.331922710906275,13.453448980728036
2869,16.8,11.420230083209054,14.33084287784338
2870,18.1,11.557922734348983,15.240013670713983
2871,18.9,11.73762981062282,15.965265089796231
2872,20.3,11.956802827140779,16.90433461
2873,19.7,12.199962775447874,17.063012044071225
2874,19.9,12.456848928754065,17.346679157126893
2875,18,12.70246939375056,16.741264837325087
2876,16.8,12.917105429579632,16.157959141871242
2877,15.6,13.08217492,15.513774501310875
2878,14.4,13.188249096968931,14.815264928945775
2879,13.6,13.237567696593027,14.240856715195475
2880,13.2,13.235890290403562,13.847400488078499
2881,12.9,13.19668292822714,13.539964601842996
2882,12.6,13.134457932458515,13.260823196024209
2883,12.2,13.057919032542038,12.952283121679221
2884,12.2,12.973402769182432,12.806122935152507
2885,12.5,12.88675907396268,12.832383728583341
2886,13.2,12.806723672801766,13.08721385904938
2887,12.7,12.738228720137679,12.920171801069053
2888,13.8,12.687540921653545,13.327772868286571
2889,14.6,12.656386160746568,13.763462337517742
2890,16.4,12.656185516878905,14.661376174354658
2891,18.1,12.697554569943456,15.672912741968135
2892,19.5,12.78943730583115,16.63571898503206
2893,21,12.936362273594304,17.66064357394212
2894,22.3,13.134797708229609,18.638979186775952
2895,23.2,13.377364362205899,19.454396165597746
2896,23.4,13.652129172355659,19.938474192711773
2897,23.7,13.945608921026073,20.366160510436824
2898,23.2,14.239515776651595,20.42023770692728
2899,22.9,14.519876272025073,20.43594431
2900,20.6,14.768178267291699,19.56603404287348
2901,18.1,14.963364031075733,18.33158256824584
2902,17,15.0900598,17.506706720356537
2903,16.4,15.143305145463824,16.94544983940614
2904,15.8,15.135667446562586,16.44693570243399
2905,15.3,15.086404819972028,16.011728494059454
2906,14.6,15.009912726662419,15.511551386674387
2907,14.4,14.915047448392341,15.204501012232475
2908,14,14.806610701779412,14.86446250507604
2909,13.6,14.688882882715891,14.5236367
2910,13.2,14.565826136941789,14.184065358203116
2911,13.5,14.441728314195736,14.140009060726257
2912,15.6,14.330246684025312,14.940519886288545
2913,17,14.247273479505685,15.71350553249835
2914,19,14.215884432763454,16.798561761303688
2915,20.6,14.248907719831932,17.842675710336852
2916,22.3,14.34801022321594,18.96191968077028
2917,23.9,14.51074768378085,20.08755531916007
2918,24.7,14.72890529017128,20.90305288099484
2919,25.9,14.993179027126283,21.814851320680702
2920,26.6,15.289744290396152,22.53807899555807
2921,26.8,15.606060448771508,23.002395196010927
2922,26.9,15.930895353243008,23.341910057853628
2923,25.9,16.246332004648444,23.162335254027788
2924,24.4,16.534634604233855,22.602007652904806
2925,22,16.77248241133138,21.505874694789117
2926,20.6,16.943168103992196,20.62221113972537
2927,19.5,17.038812547654405,19.859654471130707
2928,19,17.068462186233692,19.35784954876667
2929,18.3,17.04731495672341,18.834812531445788
2930,17.7,16.99064147367392,18.352338753449136
2931,17.1,16.90855738368134,17.87872193
2932,15.9,16.804195011176617,17.153762571244084
2933,14.7,16.67820481,16.353292205057386
2934,13.9,16.52761551467339,15.679910649628306
2935,14.5,16.359899823964778,15.616659199489481
2936,16,16.193191886605874,16.108840267623364
2937,18,16.05288993260984,17.01207798694751
2938,19.9,15.964051300211148,18.050327611801695
2939,22.1,15.94701531041858,19.31429577345985
2940,23.3,16.004803381357537,20.26892556053069
2941,24.2,16.126215864727463,21.052263818734946
2942,25.1,16.305659805443447,21.795380854974823
2943,24.8,16.52148618144747,22.02137108688392
2944,24.2,16.750706678574115,21.971155946053027
2945,21.9,16.96428911195021,21.09311255759505
2946,19.1,17.13172213989388,19.72827503352634
2947,18,17.231104522426516,18.861939692627978
2948,17.9,17.25726524036824,18.487007726403693
2949,17.3,17.223214995342797,18.032312680955265
2950,16.5,17.149952470841892,17.48847546691278
2951,15.5,17.04988348153833,16.833758290921658
2952,14.6,16.92776621296596,16.18007649692083
2953,14.2,16.786789161198836,15.723552264228607
2954,13.6,16.625284186219364,15.231736110805226
2955,13.5,16.45234826498658,14.946848733200172
2956,13.2,16.276429320247306,14.638039074940393
2957,13.5,16.102972407282802,14.587878520208124
2958,13.8,15.941158390961785,14.618511197525187
2959,14,15.796177762498939,14.651183269754892
2960,13.9,15.668672027925513,14.575222377711404
2961,14.6,15.561167243322327,14.815094301239537
2962,15.2,15.474002404015007,15.105685940287648
2963,15.7,15.410292385747244,15.392019808583818
2964,16.5,15.372518511809249,15.820365358665635
2965,15.6,15.354019900776489,15.585354362487413
2966,17.1,15.356719593861284,16.18400422136347
2967,18.3,15.37582007299143,16.867351505910268
2968,18.8,15.41800235819963,17.320799209393712
2969,17.9,15.482713202947485,17.14447476
2970,16.8,15.556318437428732,16.700699435405948
2971,15.8,15.617099004213472,16.181727419478786
2972,15.2,15.647012598264926,15.771651425051935
2973,14.4,15.640769705097716,15.282715288210435
2974,14,15.603332202099788,14.929243671044162
2975,13.5,15.540117422151628,14.559609340186464
2976,13.2,15.457417210249428,14.268664685366339
2977,13.2,15.363382711791955,14.123363063011517
2978,13.2,15.265110125495982,14.022578683548856
2979,13.1,15.167044350880918,13.90247321
2980,12.7,15.07169328472368,13.658147594890027
2981,12.4,14.976708992069547,13.42261329524112
2982,12.3,14.880352070024244,13.267649726369386
2983,12.6,14.784622570398009,13.302277835137172
2984,13.1,14.694611967778625,13.480596291486798
2985,13.9,14.619128830391224,13.84199431667212
2986,14.9,14.566460127348925,14.358995773425415
2987,16.1,14.544959894158175,15.028665450336542
2988,16.1,14.555587766633511,15.262259332459593
2989,16.2,14.594734495254786,15.43599374464695
2990,16.9,14.654028661442752,15.83225169026499
2991,16.3,14.721315964637215,15.73851147
2992,16.6,14.793200717847949,15.892066437877025
2993,16.8,14.864394716517653,16.049890615130206
